loanamount,totaldue,termdays,referred,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age_group,payment_status,avg_credit_score,loan_approval_time_min,loan_counts,max_loan_amount,avg_loan_amount,repayment_ratio,loan_default_risk
10000.0,13000.0,30,False,Other,6.2858981,4.932516,First Bank,Permanent,51-65,on_time,414.0,60.0,5,20000.0,12500.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3684582,6.6352539,GT Bank,Permanent,51-65,on_time,421.0,60.0,6,20000.0,14000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.9649517,6.78619,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Other,3.3532182,6.5546844,Standard Chartered,Permanent,26-35,late,408.0,60.0,10,40000.0,21111.0,1.19,1
10000.0,13000.0,30,False,Savings,7.31255,9.0850067,First Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
30000.0,39000.0,60,False,Savings,3.4146751,6.4469348,First Bank,Permanent,36-50,on_time,418.0,60.0,7,20000.0,14167.0,1.225,1
20000.0,24500.0,30,False,Other,7.3956748,9.0628923,EcoBank,Self-Employed,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3421974,6.6304023,GT Bank,Permanent,26-35,on_time,419.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3330677,6.4948986,Zenith Bank,unknown,36-50,late,425.0,61.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,3.3534249,6.621898,Zenith Bank,Permanent,51-65,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,True,Savings,3.3371601,6.6341039,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.4657167,9.067975,GT Bank,Permanent,51-65,late,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.4915983,6.6001183,GT Bank,Permanent,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.2666303,6.5771961,GT Bank,Student,26-35,late,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,6.5718326,9.5963901,First Bank,unknown,26-35,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Current,7.4733714,9.0757238,GT Bank,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,6.6983762,6.2324227,Zenith Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3760444,6.6477809,GT Bank,Permanent,26-35,late,412.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,10250.0,15,False,Other,3.9598646,7.4051403,First Bank,Student,26-35,on_time,412.0,60.0,14,50000.0,23077.0,1.05,1
40000.0,48000.0,60,False,Other,8.9607738,9.9094557,GT Bank,Permanent,26-35,late,412.0,60.0,12,40000.0,20909.0,1.15,0
20000.0,22250.0,15,False,Savings,3.3420622,6.5205376,GT Bank,unknown,36-50,on_time,411.0,60.0,4,10000.0,10000.0,1.15,0
20000.0,22250.0,15,False,Savings,4.0476314,6.4369765,GT Bank,Self-Employed,36-50,late,403.0,60.0,13,30000.0,16250.0,1.19,0
10000.0,13000.0,30,False,Savings,3.2814111,6.6826462,GT Bank,Permanent,36-50,late,430.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,3.3215847,7.1353646,EcoBank,Permanent,26-35,late,404.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,7.8941537,5.0253457,Zenith Bank,Unemployed,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,39000.0,60,False,Other,3.2798974,6.4749497,Keystone Bank,Self-Employed,36-50,late,420.0,60.0,8,20000.0,14286.0,1.3,1
15000.0,18375.0,30,False,Other,3.4282253,6.445712,GT Bank,Permanent,26-35,late,418.0,60.0,8,30000.0,15714.0,1.2266666666666666,1
20000.0,23000.0,30,False,Current,4.510403,8.447444,Stanbic IBTC,Permanent,36-50,late,415.0,61.0,9,20000.0,11875.0,1.3,1
10000.0,13000.0,30,False,Savings,3.2665549,6.6259536,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.3797224,9.1359768,GT Bank,unknown,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,8.5558787,7.7558688,Diamond Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,True,Savings,3.3352067,7.1080983,First Bank,Permanent,51-65,on_time,417.0,60.0,3,10000.0,10000.0,1.15,1
50000.0,52500.0,30,False,Other,3.5138697,6.4523837,First Bank,Permanent,36-50,on_time,414.0,60.0,15,50000.0,26786.0,1.05,1
10000.0,11500.0,15,False,Savings,6.7436543,7.8023329,First Bank,Permanent,36-50,late,413.0,60.0,4,10000.0,10000.0,1.15,0
20000.0,22250.0,15,True,Savings,3.320813,6.6526631,Zenith Bank,unknown,36-50,on_time,417.0,60.0,4,10000.0,10000.0,1.15,1
20000.0,22250.0,15,False,Savings,3.391155,6.4901333,UBA,Permanent,36-50,late,415.0,60.0,4,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3136964,6.5127049,GT Bank,Permanent,36-50,late,418.0,60.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,7.4593825,10.4442426,GT Bank,Permanent,36-50,late,413.0,60.0,5,20000.0,12500.0,1.15,1
10000.0,11500.0,15,False,Savings,3.9286039,7.4020525,Access Bank,unknown,36-50,late,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.4515467,6.436961,FCMB,Permanent,26-35,late,416.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,5.650632,6.341564,UBA,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,True,Savings,3.3639265,6.5063419,Access Bank,Permanent,36-50,on_time,423.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,6.3856111,5.0061726,Access Bank,Permanent,36-50,on_time,418.0,61.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Other,6.9533458,6.1781916,FCMB,Self-Employed,51-65,late,398.0,60.0,6,10000.0,10000.0,1.3,0
20000.0,22250.0,15,False,Savings,3.6072982,6.8680254,GT Bank,unknown,36-50,on_time,414.0,60.0,5,20000.0,12500.0,1.1125,0
20000.0,24500.0,30,False,Other,5.752097,5.5475838,Zenith Bank,Permanent,26-35,on_time,408.0,60.0,10,30000.0,20000.0,1.075,1
30000.0,39000.0,60,False,Other,3.8704173,7.3605793,Diamond Bank,Permanent,36-50,late,412.0,60.0,7,30000.0,18333.0,1.19,1
60000.0,68100.0,90,False,Savings,3.3352713,7.1268308,GT Bank,Self-Employed,36-50,late,411.0,60.0,13,50000.0,32500.0,1.15,1
30000.0,34500.0,30,False,Savings,3.2808408,6.6294756,Fidelity Bank,Permanent,36-50,late,420.0,60.0,3,30000.0,30000.0,1.3,1
20000.0,24500.0,30,False,Savings,7.4904964,9.082846,GT Bank,Permanent,36-50,on_time,420.0,60.0,6,20000.0,13000.0,1.3,1
25000.0,28750.0,30,False,Savings,4.7175318,8.1396633,GT Bank,Permanent,36-50,on_time,414.0,60.0,9,20000.0,12500.0,1.225,1
10000.0,11500.0,15,True,Savings,6.68484,6.219925,EcoBank,Permanent,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,4.6122767,8.5216567,GT Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3505856,6.459944,First Bank,Permanent,36-50,on_time,425.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,22250.0,15,False,Savings,3.083137,6.5011327,GT Bank,Permanent,36-50,on_time,415.0,60.0,6,20000.0,14000.0,1.1125,1
10000.0,13000.0,30,False,Savings,3.4993533,6.6378367,GT Bank,Permanent,36-50,on_time,419.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,5.2304265,7.2338908,First Bank,Permanent,36-50,late,430.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,7.4284433,8.9920483,First Bank,Permanent,36-50,late,416.0,60.0,3,10000.0,10000.0,1.15,1
15000.0,18375.0,30,True,Savings,4.8549934,7.1132181,GT Bank,Student,26-35,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Other,3.3759409,6.5551562,Diamond Bank,Self-Employed,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,4.5961418,8.4715501,First Bank,Permanent,36-50,late,403.0,60.0,4,10000.0,10000.0,1.15,0
50000.0,52500.0,30,False,Other,5.996465,9.0695957,First Bank,Self-Employed,36-50,on_time,413.0,60.0,16,50000.0,28667.0,1.05,1
20000.0,24500.0,30,False,Other,8.8579,9.8389917,Diamond Bank,Self-Employed,26-35,on_time,416.0,60.0,7,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,6.2953913,4.9254248,GT Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.5542267,6.4526034,First Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.3221224,9.1634635,Access Bank,unknown,51-65,on_time,418.0,60.0,2,10000.0,10000.0,1.15,0
30000.0,39000.0,60,False,Savings,3.5239511,6.437699,GT Bank,Permanent,26-35,late,419.0,60.0,7,20000.0,13333.0,1.3,1
10000.0,13000.0,30,True,Savings,6.1437533,6.74349,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.2287519,8.8816057,Zenith Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,0
40000.0,44000.0,30,False,Other,3.3298149,7.133975,Diamond Bank,Self-Employed,26-35,late,413.0,60.0,14,40000.0,23846.0,1.1466666666666667,0
20000.0,24500.0,30,False,Other,4.2260932,8.1156957,GT Bank,Unemployed,26-35,late,402.0,60.0,8,20000.0,13571.0,1.15,1
30000.0,34500.0,30,False,Savings,3.2770964,6.5898901,Access Bank,Permanent,36-50,on_time,410.0,60.0,10,30000.0,21111.0,1.095,0
40000.0,44000.0,30,False,Other,4.1532063,7.6237409,First Bank,Self-Employed,36-50,on_time,414.0,60.0,13,40000.0,27500.0,1.225,1
10000.0,11500.0,15,True,Savings,3.422685,6.4437749,Keystone Bank,Permanent,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,39000.0,60,False,Savings,3.2856324,6.6135403,GT Bank,unknown,36-50,on_time,419.0,60.0,7,20000.0,15000.0,1.225,1
20000.0,24500.0,30,False,Savings,3.2924769,6.4738709,Zenith Bank,Permanent,26-35,on_time,419.0,60.0,4,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Savings,3.3617119,6.5076565,First Bank,Permanent,36-50,on_time,420.0,61.0,10,40000.0,23889.0,1.3,0
10000.0,11500.0,15,False,Savings,3.9068869,7.4985616,Zenith Bank,Permanent,36-50,late,390.0,60.0,2,10000.0,10000.0,1.15,0
30000.0,39000.0,60,False,Savings,3.3661315,6.448118,First Bank,Permanent,36-50,on_time,414.0,60.0,8,30000.0,17143.0,1.225,1
10000.0,11500.0,15,False,Savings,3.410251,6.4491564,GT Bank,unknown,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,3.321422,7.1299539,Access Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Other,3.3809387,6.4935849,First Bank,Permanent,26-35,on_time,413.0,60.0,12,40000.0,25455.0,1.12,1
10000.0,13000.0,30,False,Savings,3.21171,6.9180192,Stanbic IBTC,Permanent,36-50,on_time,412.0,60.0,4,10000.0,10000.0,1.3,1
20000.0,24500.0,30,True,Savings,7.4349243,9.0259233,Zenith Bank,Permanent,36-50,on_time,413.0,61.0,4,20000.0,13333.0,1.3,0
20000.0,24500.0,30,False,Savings,3.4354799,6.8144057,First Bank,unknown,36-50,on_time,419.0,91.0,5,20000.0,12500.0,1.15,0
40000.0,44000.0,30,False,Savings,3.32765,6.498891666666666,Diamond Bank,Self-Employed,36-50,late,417.0,61.0,13,40000.0,26667.0,1.1466666666666667,1
10000.0,10750.0,15,False,Other,3.3488096,6.6463647,First Bank,Permanent,26-35,on_time,414.0,60.0,8,30000.0,17143.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3498134,6.6054112,EcoBank,unknown,26-35,on_time,415.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Current,3.3080397,7.1361493,Stanbic IBTC,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
40000.0,44000.0,30,False,Other,3.2527086,6.5817606,Zenith Bank,Student,36-50,on_time,414.0,60.0,12,40000.0,24545.0,1.225,1
10000.0,13000.0,30,False,Savings,3.5921009,6.4913326,Diamond Bank,Permanent,36-50,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Other,3.5273884,6.4563602,GT Bank,Permanent,36-50,late,416.0,60.0,13,40000.0,29167.0,1.12,1
40000.0,44000.0,30,False,Savings,3.3481798,6.7030917,First Bank,unknown,36-50,on_time,413.0,61.0,15,40000.0,25714.0,1.1466666666666667,1
10000.0,11500.0,15,False,Savings,5.7113318,5.5870138,GT Bank,unknown,26-35,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.3915108,9.0649421,Diamond Bank,unknown,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
20000.0,22250.0,15,False,Savings,3.9086961,7.4379649,FCMB,unknown,36-50,on_time,411.0,60.0,5,20000.0,12500.0,1.15,1
10000.0,11500.0,30,False,Savings,7.1732091,4.4177358,EcoBank,unknown,26-35,late,423.0,60.0,7,10000.0,10000.0,1.225,1
20000.0,22250.0,15,False,Savings,3.4913882,6.4393645,GT Bank,Permanent,26-35,on_time,416.0,60.0,5,15000.0,11250.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3398543,6.5524916,GT Bank,Permanent,36-50,on_time,430.0,60.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Savings,56.3426381,25.3519975,Fidelity Bank,Permanent,36-50,on_time,414.0,60.0,12,40000.0,22727.0,1.095,1
10000.0,11500.0,15,False,Savings,3.0368301,7.0165899,UBA,Permanent,36-50,late,405.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.2148502,6.538267,GT Bank,unknown,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.3592282,6.6060301,UBA,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Savings,3.3179602,6.5129674,Zenith Bank,Permanent,36-50,on_time,414.0,60.0,11,30000.0,21000.0,1.095,1
20000.0,22250.0,15,False,Other,6.7432104,6.1923099,GT Bank,Self-Employed,36-50,late,419.0,60.0,5,20000.0,15000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.5182035,6.6497262,GT Bank,Permanent,36-50,late,430.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,3.3068742,6.6691838,GT Bank,Permanent,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,5.6326202,6.3400136,GT Bank,Permanent,36-50,late,422.0,60.0,3,10000.0,10000.0,1.15,1
20000.0,21500.0,15,False,Savings,4.827275,7.114615,Access Bank,Permanent,36-50,on_time,416.0,60.0,7,15000.0,11667.0,1.1125,1
10000.0,13000.0,30,False,Savings,7.3734343,9.1435277,EcoBank,unknown,26-35,late,421.0,61.0,3,10000.0,10000.0,1.3,0
40000.0,44000.0,30,False,Other,3.3048549,6.4615473,GT Bank,Permanent,36-50,on_time,415.0,60.0,13,40000.0,24167.0,1.3,0
30000.0,34500.0,30,False,Other,4.5219988,8.4724116,First Bank,Permanent,36-50,late,411.0,60.0,9,30000.0,16250.0,1.19,1
30000.0,34500.0,30,False,Savings,7.5224273,9.0498024,Diamond Bank,Permanent,36-50,on_time,414.0,60.0,8,30000.0,14286.0,1.225,1
10000.0,13000.0,30,True,Savings,6.970669,4.8775619,Zenith Bank,Permanent,36-50,late,422.0,60.0,4,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Other,3.4580687,6.4303154,GT Bank,Permanent,26-35,on_time,415.0,60.0,11,40000.0,26000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.2651172,9.1144497,Zenith Bank,Permanent,36-50,late,402.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3497045,6.6177577,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.4525519,9.0146773,Fidelity Bank,Permanent,36-50,on_time,430.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3416398,6.518837,Access Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3335369,7.130435,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,5.2150865,7.2534991,First Bank,Permanent,36-50,on_time,416.0,60.0,7,20000.0,15000.0,1.19,1
10000.0,13000.0,30,False,Savings,3.3261429,6.5169079,Fidelity Bank,Permanent,26-35,late,430.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.8608847,7.3712861,Access Bank,Permanent,36-50,on_time,415.0,60.0,7,30000.0,18333.0,1.095,0
20000.0,24500.0,30,False,Savings,5.6738989,5.8971187,Unity Bank,Permanent,26-35,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
15000.0,16687.5,15,False,Savings,6.3331693,4.9476346,Stanbic IBTC,Permanent,26-35,late,413.0,60.0,7,15000.0,10833.0,1.3,1
30000.0,34500.0,30,True,Savings,3.9542096,7.3911236,UBA,unknown,26-35,late,414.0,60.0,7,20000.0,15000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.4405391,10.4823786,Access Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,4.5171601,8.4654047,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,5.6315017,6.3676265,GT Bank,unknown,26-35,late,415.0,60.0,3,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.900075,7.401491666666668,EcoBank,Unemployed,26-35,late,419.0,60.0,8,30000.0,17143.0,1.19,1
30000.0,39000.0,60,False,Other,3.45199,6.820936666666667,GT Bank,Self-Employed,36-50,on_time,414.0,60.0,10,30000.0,17222.0,1.225,1
10000.0,11500.0,15,False,Current,7.400596,9.1281608,First Bank,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
30000.0,34500.0,30,False,Savings,3.3544779,6.6730132,GT Bank,Permanent,36-50,late,412.0,60.0,8,30000.0,17143.0,1.19,1
30000.0,39000.0,60,False,Savings,3.3267724,6.4746465,GT Bank,Permanent,36-50,on_time,416.0,60.0,7,20000.0,15000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3737943,6.5338429,GT Bank,unknown,36-50,on_time,419.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Other,3.317033,6.6317567,FCMB,Self-Employed,51-65,on_time,407.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3628632,6.5611885,First Bank,Permanent,51-65,late,425.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.9325431,7.4135671,GT Bank,unknown,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Other,7.386339,9.2444268,Access Bank,Student,26-35,late,410.0,60.0,7,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.3444014,6.6000522,GT Bank,Permanent,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,5.4363441,7.2703948,UBA,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,7.5989326,9.042188,GT Bank,Permanent,26-35,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
20000.0,22250.0,15,False,Savings,3.2855669,6.6081703,GT Bank,Permanent,51-65,on_time,409.0,60.0,7,20000.0,15000.0,1.15,0
10000.0,13000.0,30,True,Savings,3.2943914,6.7186856,GT Bank,Permanent,36-50,late,416.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,6.7042028,6.2385599,First Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,0
20000.0,24500.0,30,False,Savings,7.4666546,9.0584171,GT Bank,Self-Employed,26-35,on_time,414.0,60.0,8,20000.0,16429.0,1.225,0
40000.0,44000.0,30,False,Other,3.4051083,6.4462193,First Bank,Permanent,36-50,late,408.0,60.0,8,40000.0,21429.0,1.15,1
40000.0,44000.0,30,False,Savings,7.4528411,9.0667255,Access Bank,Permanent,36-50,on_time,416.0,60.0,10,40000.0,26667.0,1.1466666666666667,1
10000.0,13000.0,30,False,Savings,7.3545254,8.9651347,Zenith Bank,Permanent,36-50,late,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,7.4730606,10.4684494,First Bank,Permanent,36-50,late,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,7.5650036,8.9166446,UBA,Permanent,36-50,on_time,424.0,185.0,2,10000.0,10000.0,1.3,1
50000.0,52500.0,30,False,Other,7.4723423,9.0299974,GT Bank,Permanent,36-50,on_time,413.0,60.0,15,50000.0,29643.0,1.19,1
20000.0,24500.0,30,False,Savings,8.3499849,5.0369405,Heritage Bank,Permanent,36-50,on_time,419.0,60.0,5,20000.0,12500.0,1.3,1
10000.0,13000.0,30,False,Savings,3.340938,6.5974092,Stanbic IBTC,Permanent,26-35,late,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.323272572260028,6.657842271291657,GT Bank,Permanent,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
20000.0,24500.0,30,True,Savings,3.3502153,6.6889443,Standard Chartered,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.1612904,8.0916245,UBA,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,12250.0,30,True,Savings,3.7982338,7.3828962,Zenith Bank,Permanent,26-35,on_time,423.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,8.84115,9.929415,UBA,unknown,36-50,on_time,422.0,61.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3270417,7.1335746,Skye Bank,Permanent,36-50,late,414.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Other,6.9160394,5.1663469,Zenith Bank,Permanent,26-35,late,415.0,61.0,8,20000.0,11429.0,1.3,1
10000.0,13000.0,30,False,Savings,5.2029258,7.636659,Access Bank,Permanent,36-50,late,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,7.4313268,10.5212622,Diamond Bank,unknown,36-50,on_time,422.0,60.0,6,15000.0,12000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3526536,6.5494467,Standard Chartered,Permanent,36-50,on_time,415.0,60.0,4,20000.0,13333.0,1.15,1
10000.0,13000.0,30,False,Other,3.2961535,6.4883057,GT Bank,Permanent,26-35,late,414.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,7.5330168,6.421722,EcoBank,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,7.004992,4.9582331,Zenith Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
20000.0,23000.0,30,False,Savings,3.2948146,6.5982631,First Bank,unknown,26-35,on_time,415.0,60.0,7,20000.0,12500.0,1.1125,0
30000.0,34500.0,30,False,Other,3.5488523,6.6159755,GT Bank,Permanent,36-50,late,408.0,60.0,9,30000.0,21250.0,1.19,1
15000.0,16500.0,30,False,Savings,8.06618,5.6860067,GT Bank,Student,36-50,on_time,417.0,60.0,7,40000.0,21667.0,1.19,1
10000.0,13000.0,30,False,Savings,3.299485,6.536685,GT Bank,unknown,36-50,on_time,405.0,60.0,3,10000.0,10000.0,1.15,0
15000.0,16687.5,15,False,Savings,3.907838,7.44498,GT Bank,Permanent,36-50,on_time,414.0,60.0,6,15000.0,12000.0,1.1116666666666666,1
10000.0,13000.0,30,False,Savings,3.3926013,6.5971746,GT Bank,unknown,36-50,late,407.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,8.5218126,7.7286314,GT Bank,unknown,26-35,late,416.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,39000.0,60,False,Other,7.0481835,4.8426899,UBA,Self-Employed,51-65,on_time,419.0,60.0,7,20000.0,15000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.371536,6.4413816,GT Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Other,3.3963806,8.6696207,GT Bank,Permanent,36-50,on_time,413.0,60.0,11,30000.0,19000.0,1.15,1
10000.0,11500.0,15,True,Savings,3.3478824,6.7128663,UBA,Permanent,36-50,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,7.9197522,5.0432429,UBA,Unemployed,36-50,on_time,409.0,60.0,3,10000.0,10000.0,1.15,1
20000.0,22000.0,30,False,Other,7.6821125,11.1358419,Stanbic IBTC,Permanent,26-35,on_time,417.0,60.0,11,35000.0,22000.0,1.15,1
10000.0,13000.0,30,False,Other,3.3795451,6.5872192,Diamond Bank,unknown,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.9086769,7.4220671,Fidelity Bank,unknown,36-50,late,402.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Other,3.2402849,6.6835537,GT Bank,Permanent,26-35,late,402.0,61.0,2,10000.0,10000.0,1.3,0
20000.0,22250.0,15,False,Other,3.3203711,6.5394736,Zenith Bank,Permanent,51-65,late,402.0,60.0,3,10000.0,10000.0,1.15,0
20000.0,24500.0,30,False,Savings,7.4705352,10.5631168,Zenith Bank,Permanent,36-50,late,405.0,60.0,6,20000.0,12000.0,1.3,1
